order_book_id,symbol,filtered_reason,date,rank
123031.XSHE,晶瑞转债,规模小于一亿: 63076000.0,2021-03-15,327
123018.XSHE,溢利转债,规模小于一亿: 54317200.0,2021-03-15,331
128030.XSHE,天康转债,规模小于一亿: 95816600.0,2021-03-15,333
110044.XSHG,广电转债,规模小于一亿: 70906000.0,2021-03-15,334
113580.XSHG,康隆转债,规模小于一亿: 41134025.99,2021-03-15,336
128041.XSHE,盛路转债,规模小于一亿: 52989400.0,2021-03-15,338
123013.XSHE,横河转债,规模小于一亿: 38243300.0,2021-03-15,339
127025.XSHE,冀东转债,停牌,2021-03-22,171
123060.XSHE,苏试转债,"无/低成交, 量:3540.0, 额:414942",2021-03-22,219
113038.XSHG,隆20转债,已公告强赎: 2021-03-12,2021-03-22,257
123046.XSHE,天铁转债,规模小于一亿: 98692100.0,2021-03-22,266
128052.XSHE,凯龙转债,规模小于一亿: 31335600.0,2021-03-22,274
128012.XSHE,辉丰转债,已公告强赎: 2021-03-20,2021-03-22,298
123030.XSHE,九洲转债,规模小于一亿: 96706100.0,2021-03-22,304
113575.XSHG,东时转债,规模小于一亿: 98537208.0,2021-03-22,313
113509.XSHG,新泉转债,规模小于一亿: 91561834.35,2021-03-22,319
123034.XSHE,通光转债,规模小于一亿: 78013400.0,2021-03-22,323
123031.XSHE,晶瑞转债,规模小于一亿: 63076000.0,2021-03-22,326
123018.XSHE,溢利转债,规模小于一亿: 54317200.0,2021-03-22,330
128030.XSHE,天康转债,规模小于一亿: 95816600.0,2021-03-22,332
110044.XSHG,广电转债,规模小于一亿: 70906000.0,2021-03-22,333
113580.XSHG,康隆转债,规模小于一亿: 41132040.71,2021-03-22,334
128041.XSHE,盛路转债,规模小于一亿: 52989400.0,2021-03-22,337
123013.XSHE,横河转债,规模小于一亿: 38243300.0,2021-03-22,338
128052.XSHE,凯龙转债,已公告强赎: 2021-02-03,2021-03-29,0
127025.XSHE,冀东转债,停牌,2021-03-29,178
128121.XSHE,宏川转债,"无/低成交, 量:2988.0, 额:330569.0",2021-03-29,239
113038.XSHG,隆20转债,已公告强赎: 2021-03-12,2021-03-29,272
123030.XSHE,九洲转债,规模小于一亿: 96706100.0,2021-03-29,295
123046.XSHE,天铁转债,规模小于一亿: 93862100.0,2021-03-29,299
128012.XSHE,辉丰转债,已公告强赎: 2021-03-20,2021-03-29,301
113575.XSHG,东时转债,规模小于一亿: 98537208.0,2021-03-29,310
113509.XSHG,新泉转债,规模小于一亿: 91561834.35,2021-03-29,321
123034.XSHE,通光转债,规模小于一亿: 78013400.0,2021-03-29,325
123031.XSHE,晶瑞转债,规模小于一亿: 63076000.0,2021-03-29,328
123018.XSHE,溢利转债,规模小于一亿: 54317200.0,2021-03-29,333
128030.XSHE,天康转债,规模小于一亿: 95816600.0,2021-03-29,334
113580.XSHG,康隆转债,规模小于一亿: 41132040.71,2021-03-29,335
110044.XSHG,广电转债,规模小于一亿: 70906000.0,2021-03-29,337
128041.XSHE,盛路转债,规模小于一亿: 52989400.0,2021-03-29,339
123013.XSHE,横河转债,规模小于一亿: 38243300.0,2021-03-29,340
110069.XSHG,瀚蓝转债,已公告强赎: 2021-03-31,2021-04-06,176
128126.XSHE,赣锋转2,已公告强赎: 2021-04-01,2021-04-06,297
113575.XSHG,东时转债,规模小于一亿: 98535000.0,2021-04-06,299
123030.XSHE,九洲转债,规模小于一亿: 96699100.0,2021-04-06,301
128012.XSHE,辉丰转债,已公告强赎: 2021-03-20,2021-04-06,303
123046.XSHE,天铁转债,规模小于一亿: 85263100.0,2021-04-06,309
113509.XSHG,新泉转债,规模小于一亿: 89062163.6,2021-04-06,326
123034.XSHE,通光转债,规模小于一亿: 78012400.0,2021-04-06,329
123031.XSHE,晶瑞转债,规模小于一亿: 63074600.0,2021-04-06,333
123018.XSHE,溢利转债,规模小于一亿: 54316200.0,2021-04-06,336
128030.XSHE,天康转债,规模小于一亿: 95814600.0,2021-04-06,338
113580.XSHG,康隆转债,规模小于一亿: 41131000.0,2021-04-06,339
110044.XSHG,广电转债,规模小于一亿: 70905000.0,2021-04-06,342
128041.XSHE,盛路转债,规模小于一亿: 52989300.0,2021-04-06,343
123013.XSHE,横河转债,规模小于一亿: 38242300.0,2021-04-06,344
128071.XSHE,合兴转债,"无/低成交, 量:4590.0, 额:483533",2021-04-12,114
128049.XSHE,华源转债,"无/低成交, 量:2546.0, 额:256238",2021-04-12,116
110069.XSHG,瀚蓝转债,已公告强赎: 2021-03-31,2021-04-12,143
113575.XSHG,东时转债,规模小于一亿: 98526031.04,2021-04-12,254
128126.XSHE,赣锋转2,已公告强赎: 2021-04-01,2021-04-12,262
123030.XSHE,九洲转债,规模小于一亿: 96699100.0,2021-04-12,299
128012.XSHE,辉丰转债,已公告强赎: 2021-03-20,2021-04-12,300
123046.XSHE,天铁转债,规模小于一亿: 83201100.0,2021-04-12,308
113509.XSHG,新泉转债,规模小于一亿: 87667328.6,2021-04-12,321
123034.XSHE,通光转债,规模小于一亿: 78012400.0,2021-04-12,330
123031.XSHE,晶瑞转债,规模小于一亿: 63074600.0,2021-04-12,332
123018.XSHE,溢利转债,规模小于一亿: 54316200.0,2021-04-12,338
113580.XSHG,康隆转债,规模小于一亿: 41131000.0,2021-04-12,339
128030.XSHE,天康转债,规模小于一亿: 95814600.0,2021-04-12,340
110044.XSHG,广电转债,规模小于一亿: 70905000.0,2021-04-12,342
128041.XSHE,盛路转债,规模小于一亿: 52989300.0,2021-04-12,344
123013.XSHE,横河转债,规模小于一亿: 38242300.0,2021-04-12,345
128012.XSHE,辉丰转债,已公告强赎: 2021-03-20,2021-04-19,0
113564.XSHG,天目转债,已公告强赎: 2021-04-15,2021-04-19,127
110069.XSHG,瀚蓝转债,已公告强赎: 2021-03-31,2021-04-19,170
113575.XSHG,东时转债,规模小于一亿: 98427052.16,2021-04-19,291
123030.XSHE,九洲转债,规模小于一亿: 96686100.0,2021-04-19,296
123046.XSHE,天铁转债,规模小于一亿: 76853100.0,2021-04-19,305
128126.XSHE,赣锋转2,已公告强赎: 2021-04-01,2021-04-19,312
113557.XSHG,森特转债,规模小于一亿: 85382971.45,2021-04-19,323
113509.XSHG,新泉转债,规模小于一亿: 84609732.1,2021-04-19,329
123034.XSHE,通光转债,规模小于一亿: 78012400.0,2021-04-19,333
123031.XSHE,晶瑞转债,规模小于一亿: 63072600.0,2021-04-19,334
123018.XSHE,溢利转债,规模小于一亿: 54316200.0,2021-04-19,340
128030.XSHE,天康转债,规模小于一亿: 95814600.0,2021-04-19,343
113580.XSHG,康隆转债,规模小于一亿: 41131000.0,2021-04-19,345
110044.XSHG,广电转债,规模小于一亿: 70905000.0,2021-04-19,346
128041.XSHE,盛路转债,规模小于一亿: 52987300.0,2021-04-19,348
123013.XSHE,横河转债,规模小于一亿: 38242300.0,2021-04-19,349
128012.XSHE,辉丰转债,已公告强赎: 2021-03-20,2021-04-26,0
113564.XSHG,天目转债,已公告强赎: 2021-04-15,2021-04-26,63
110069.XSHG,瀚蓝转债,规模小于一亿: 47663625.6,2021-04-26,134
127030.XSHE,盛虹转债,停牌,2021-04-26,246
123030.XSHE,九洲转债,规模小于一亿: 96686100.0,2021-04-26,304
128126.XSHE,赣锋转2,已公告强赎: 2021-04-01,2021-04-26,308
123046.XSHE,天铁转债,规模小于一亿: 76754100.0,2021-04-26,310
113575.XSHG,东时转债,规模小于一亿: 98426062.08,2021-04-26,316
113509.XSHG,新泉转债,规模小于一亿: 83899874.6,2021-04-26,337
113557.XSHG,森特转债,规模小于一亿: 64972852.9,2021-04-26,341
123034.XSHE,通光转债,规模小于一亿: 78012400.0,2021-04-26,342
123031.XSHE,晶瑞转债,规模小于一亿: 63071600.0,2021-04-26,343
123018.XSHE,溢利转债,规模小于一亿: 54316200.0,2021-04-26,348
128030.XSHE,天康转债,规模小于一亿: 95814600.0,2021-04-26,351
110044.XSHG,广电转债,规模小于一亿: 70905000.0,2021-04-26,354
113580.XSHG,康隆转债,规模小于一亿: 41130007.36,2021-04-26,355
128041.XSHE,盛路转债,规模小于一亿: 52980300.0,2021-04-26,357
123013.XSHE,横河转债,规模小于一亿: 38242300.0,2021-04-26,358
113564.XSHG,天目转债,规模小于一亿: 91657520.7,2021-05-06,15
128042.XSHE,凯中转债,"无/低成交, 量:4552, 额:461648",2021-05-06,194
127030.XSHE,盛虹转债,停牌,2021-05-06,237
113575.XSHG,东时转债,规模小于一亿: 98426062.08,2021-05-06,294
128126.XSHE,赣锋转2,已公告强赎: 2021-04-01,2021-05-06,314
123046.XSHE,天铁转债,规模小于一亿: 76754100.0,2021-05-06,319
123030.XSHE,九洲转债,规模小于一亿: 96686100.0,2021-05-06,322
113509.XSHG,新泉转债,规模小于一亿: 83898879.4,2021-05-06,330
123034.XSHE,通光转债,规模小于一亿: 78011400.0,2021-05-06,338
123031.XSHE,晶瑞转债,规模小于一亿: 63071600.0,2021-05-06,341
123018.XSHE,溢利转债,规模小于一亿: 54316200.0,2021-05-06,344
128030.XSHE,天康转债,规模小于一亿: 95813900.0,2021-05-06,349
110044.XSHG,广电转债,规模小于一亿: 70905000.0,2021-05-06,350
113580.XSHG,康隆转债,规模小于一亿: 41130007.36,2021-05-06,354
128041.XSHE,盛路转债,规模小于一亿: 52980300.0,2021-05-06,355
123013.XSHE,横河转债,规模小于一亿: 38242300.0,2021-05-06,356
123029.XSHE,英科转债,规模小于一亿: 70765600.0,2021-05-06,357
113564.XSHG,天目转债,规模小于一亿: 90783647.7,2021-05-10,6
123002.XSHE,国祯转债,"无/低成交, 量:4500, 额:486140",2021-05-10,99
127030.XSHE,盛虹转债,停牌,2021-05-10,216
113527.XSHG,维格转债,停牌,2021-05-10,282
128126.XSHE,赣锋转2,已公告强赎: 2021-04-01,2021-05-10,315
113575.XSHG,东时转债,规模小于一亿: 98426062.08,2021-05-10,316
123046.XSHE,天铁转债,规模小于一亿: 76754100.0,2021-05-10,322
113509.XSHG,新泉转债,规模小于一亿: 83898879.4,2021-05-10,329
123030.XSHE,九洲转债,规模小于一亿: 96686000.0,2021-05-10,338
123034.XSHE,通光转债,规模小于一亿: 78011400.0,2021-05-10,343
123031.XSHE,晶瑞转债,规模小于一亿: 63059600.0,2021-05-10,345
128030.XSHE,天康转债,规模小于一亿: 95190900.0,2021-05-10,347
123018.XSHE,溢利转债,规模小于一亿: 54316200.0,2021-05-10,350
110044.XSHG,广电转债,规模小于一亿: 70900004.4,2021-05-10,353
113580.XSHG,康隆转债,规模小于一亿: 41126021.29,2021-05-10,354
128041.XSHE,盛路转债,规模小于一亿: 52980300.0,2021-05-10,357
123013.XSHE,横河转债,规模小于一亿: 38242300.0,2021-05-10,358
123029.XSHE,英科转债,规模小于一亿: 57627900.0,2021-05-10,359
128126.XSHE,赣锋转2,已公告强赎: 2021-04-01,2021-05-17,0
113564.XSHG,天目转债,规模小于一亿: 79450833.9,2021-05-17,2
128123.XSHE,国光转债,"无/低成交, 量:2670.0, 额:278040.0",2021-05-17,244
113575.XSHG,东时转债,规模小于一亿: 98423062.72,2021-05-17,313
110031.XSHG,航信转债,临近赎回日: 2021-06-12,2021-05-17,321
123030.XSHE,九洲转债,规模小于一亿: 96684000.0,2021-05-17,329
113509.XSHG,新泉转债,规模小于一亿: 83883903.9,2021-05-17,332
123046.XSHE,天铁转债,规模小于一亿: 76754100.0,2021-05-17,334
123034.XSHE,通光转债,规模小于一亿: 78011400.0,2021-05-17,343
123031.XSHE,晶瑞转债,规模小于一亿: 63055600.0,2021-05-17,347
128030.XSHE,天康转债,规模小于一亿: 95190900.0,2021-05-17,352
123018.XSHE,溢利转债,规模小于一亿: 54316200.0,2021-05-17,353
110044.XSHG,广电转债,规模小于一亿: 70900004.4,2021-05-17,357
113580.XSHG,康隆转债,规模小于一亿: 41126021.29,2021-05-17,358
128041.XSHE,盛路转债,规模小于一亿: 52980300.0,2021-05-17,360
123013.XSHE,横河转债,规模小于一亿: 38242300.0,2021-05-17,361
123029.XSHE,英科转债,规模小于一亿: 39983200.0,2021-05-17,362
113516.XSHG,苏农转债,"无/低成交, 量:4630, 额:489363",2021-05-24,154
113594.XSHG,淳中转债,"无/低成交, 量:2880, 额:315278",2021-05-24,250
110031.XSHG,航信转债,临近赎回日: 2021-06-12,2021-05-24,317
123046.XSHE,天铁转债,规模小于一亿: 76754100.0,2021-05-24,322
113509.XSHG,新泉转债,规模小于一亿: 83883903.9,2021-05-24,328
123030.XSHE,九洲转债,规模小于一亿: 96679000.0,2021-05-24,336
113575.XSHG,东时转债,规模小于一亿: 98423062.72,2021-05-24,340
123034.XSHE,通光转债,规模小于一亿: 78011400.0,2021-05-24,343
123031.XSHE,晶瑞转债,规模小于一亿: 63055600.0,2021-05-24,347
128030.XSHE,天康转债,规模小于一亿: 93996900.0,2021-05-24,352
123018.XSHE,溢利转债,规模小于一亿: 54296200.0,2021-05-24,353
110044.XSHG,广电转债,规模小于一亿: 70900004.4,2021-05-24,355
113580.XSHG,康隆转债,规模小于一亿: 41126021.29,2021-05-24,357
128041.XSHE,盛路转债,规模小于一亿: 52980300.0,2021-05-24,359
123013.XSHE,横河转债,规模小于一亿: 38242300.0,2021-05-24,360
123029.XSHE,英科转债,规模小于一亿: 39705700.0,2021-05-24,361
123068.XSHE,弘信转债,停牌,2021-05-31,78
113622.XSHG,杭叉转债,"无/低成交, 量:4160, 额:497381",2021-05-31,280
110031.XSHG,航信转债,停牌,2021-05-31,318
123046.XSHE,天铁转债,规模小于一亿: 76753400.0,2021-05-31,329
113509.XSHG,新泉转债,规模小于一亿: 83883903.9,2021-05-31,336
113575.XSHG,东时转债,规模小于一亿: 98423062.72,2021-05-31,338
123030.XSHE,九洲转债,规模小于一亿: 96678000.0,2021-05-31,340
123034.XSHE,通光转债,规模小于一亿: 78011400.0,2021-05-31,344
123031.XSHE,晶瑞转债,规模小于一亿: 63042400.0,2021-05-31,352
128030.XSHE,天康转债,规模小于一亿: 93783900.0,2021-05-31,353
123018.XSHE,溢利转债,规模小于一亿: 54296200.0,2021-05-31,356
110044.XSHG,广电转债,规模小于一亿: 70889005.8,2021-05-31,358
113580.XSHG,康隆转债,规模小于一亿: 41126021.29,2021-05-31,359
128041.XSHE,盛路转债,规模小于一亿: 52980300.0,2021-05-31,361
123013.XSHE,横河转债,规模小于一亿: 38242300.0,2021-05-31,362
123029.XSHE,英科转债,规模小于一亿: 36955500.0,2021-05-31,363
110067.XSHG,华安转债,停牌,2021-06-07,149
110031.XSHG,航信转债,停牌,2021-06-07,320
123046.XSHE,天铁转债,规模小于一亿: 85263100.0,2021-06-07,332
113509.XSHG,新泉转债,规模小于一亿: 90055000.0,2021-06-07,335
113575.XSHG,东时转债,规模小于一亿: 98535000.0,2021-06-07,338
123030.XSHE,九洲转债,规模小于一亿: 96700100.0,2021-06-07,339
123034.XSHE,通光转债,规模小于一亿: 78012400.0,2021-06-07,345
123031.XSHE,晶瑞转债,规模小于一亿: 63075000.0,2021-06-07,353
123018.XSHE,溢利转债,规模小于一亿: 54316200.0,2021-06-07,354
128030.XSHE,天康转债,规模小于一亿: 95815600.0,2021-06-07,355
113580.XSHG,康隆转债,规模小于一亿: 41131000.0,2021-06-07,359
110044.XSHG,广电转债,规模小于一亿: 70905000.0,2021-06-07,360
128041.XSHE,盛路转债,规模小于一亿: 52989300.0,2021-06-07,362
123013.XSHE,横河转债,规模小于一亿: 38242300.0,2021-06-07,363
123029.XSHE,英科转债,规模小于一亿: 33435800.0,2021-06-07,364
110065.XSHG,淮矿转债,已公告强赎: 2021-06-11,2021-06-15,182
128022.XSHE,众信转债,停牌,2021-06-15,228
113041.XSHG,紫金转债,已公告强赎: 2021-06-08,2021-06-15,245
113575.XSHG,东时转债,规模小于一亿: 98422072.64,2021-06-15,332
123030.XSHE,九洲转债,规模小于一亿: 96604000.0,2021-06-15,334
123046.XSHE,天铁转债,规模小于一亿: 76695400.0,2021-06-15,341
113509.XSHG,新泉转债,规模小于一亿: 82278078.9,2021-06-15,342
123034.XSHE,通光转债,规模小于一亿: 78011400.0,2021-06-15,344
123031.XSHE,晶瑞转债,规模小于一亿: 63038400.0,2021-06-15,350
128030.XSHE,天康转债,规模小于一亿: 93778900.0,2021-06-15,352
123018.XSHE,溢利转债,规模小于一亿: 54296200.0,2021-06-15,355
110044.XSHG,广电转债,规模小于一亿: 70889005.8,2021-06-15,359
113580.XSHG,康隆转债,规模小于一亿: 41125028.65,2021-06-15,360
128041.XSHE,盛路转债,规模小于一亿: 52980300.0,2021-06-15,362
123013.XSHE,横河转债,规模小于一亿: 38242300.0,2021-06-15,363
123029.XSHE,英科转债,规模小于一亿: 33234700.0,2021-06-15,364
110065.XSHG,淮矿转债,已公告强赎: 2021-06-11,2021-06-21,77
127023.XSHE,华菱转2,已公告强赎: 2021-06-16,2021-06-21,143
113041.XSHG,紫金转债,已公告强赎: 2021-06-08,2021-06-21,200
128022.XSHE,众信转债,停牌,2021-06-21,231
123058.XSHE,欣旺转债,已公告强赎: 2021-06-16,2021-06-21,239
113559.XSHG,永创转债,已公告强赎: 2021-06-16,2021-06-21,296
113575.XSHG,东时转债,规模小于一亿: 98422072.64,2021-06-21,328
123030.XSHE,九洲转债,规模小于一亿: 96604000.0,2021-06-21,330
113509.XSHG,新泉转债,规模小于一亿: 80102376.65,2021-06-21,343
123034.XSHE,通光转债,规模小于一亿: 78011400.0,2021-06-21,345
123046.XSHE,天铁转债,规模小于一亿: 64238400.0,2021-06-21,346
128030.XSHE,天康转债,规模小于一亿: 91231900.0,2021-06-21,348
128095.XSHE,恩捷转债,停牌,2021-06-21,354
123031.XSHE,晶瑞转债,规模小于一亿: 63038400.0,2021-06-21,355
123018.XSHE,溢利转债,规模小于一亿: 54296200.0,2021-06-21,356
113580.XSHG,康隆转债,规模小于一亿: 41125028.65,2021-06-21,361
110044.XSHG,广电转债,规模小于一亿: 70889005.8,2021-06-21,362
128041.XSHE,盛路转债,规模小于一亿: 52978300.0,2021-06-21,363
123013.XSHE,横河转债,规模小于一亿: 38242300.0,2021-06-21,365
123029.XSHE,英科转债,规模小于一亿: 31034700.0,2021-06-21,366
127023.XSHE,华菱转2,已公告强赎: 2021-06-16,2021-06-28,138
110065.XSHG,淮矿转债,已公告强赎: 2021-06-11,2021-06-28,175
128022.XSHE,众信转债,停牌,2021-06-28,225
123058.XSHE,欣旺转债,已公告强赎: 2021-06-16,2021-06-28,236
113594.XSHG,淳中转债,"无/低成交, 量:3900, 额:435911",2021-06-28,282
113575.XSHG,东时转债,规模小于一亿: 98421076.34,2021-06-28,326
123030.XSHE,九洲转债,规模小于一亿: 96604000.0,2021-06-28,330
123046.XSHE,天铁转债,规模小于一亿: 62219700.0,2021-06-28,341
113509.XSHG,新泉转债,规模小于一亿: 80049398.15,2021-06-28,342
123034.XSHE,通光转债,规模小于一亿: 78011400.0,2021-06-28,344
128030.XSHE,天康转债,规模小于一亿: 89631900.0,2021-06-28,348
123018.XSHE,溢利转债,规模小于一亿: 54296200.0,2021-06-28,352
123031.XSHE,晶瑞转债,规模小于一亿: 63038400.0,2021-06-28,353
113580.XSHG,康隆转债,规模小于一亿: 41125028.65,2021-06-28,358
110044.XSHG,广电转债,规模小于一亿: 70888012.2,2021-06-28,359
128041.XSHE,盛路转债,规模小于一亿: 52978300.0,2021-06-28,361
123013.XSHE,横河转债,规模小于一亿: 38242300.0,2021-06-28,363
123029.XSHE,英科转债,规模小于一亿: 15789800.0,2021-06-28,364
127023.XSHE,华菱转2,已公告强赎: 2021-06-16,2021-07-05,123
123058.XSHE,欣旺转债,已公告强赎: 2021-06-16,2021-07-05,214
128032.XSHE,双环转债,已公告强赎: 2021-07-01,2021-07-05,284
123030.XSHE,九洲转债,规模小于一亿: 96602000.0,2021-07-05,331
113575.XSHG,东时转债,规模小于一亿: 98421000.0,2021-07-05,332
113543.XSHG,欧派转债,已公告强赎: 2021-07-01,2021-07-05,334
113509.XSHG,新泉转债,规模小于一亿: 77783000.0,2021-07-05,342
123046.XSHE,天铁转债,规模小于一亿: 62219700.0,2021-07-05,346
123034.XSHE,通光转债,规模小于一亿: 77972300.0,2021-07-05,349
128030.XSHE,天康转债,规模小于一亿: 88829900.0,2021-07-05,352
123018.XSHE,溢利转债,规模小于一亿: 54296200.0,2021-07-05,355
123031.XSHE,晶瑞转债,规模小于一亿: 58486300.0,2021-07-05,360
113580.XSHG,康隆转债,规模小于一亿: 41125000.0,2021-07-05,362
110044.XSHG,广电转债,规模小于一亿: 70888000.0,2021-07-05,364
128041.XSHE,盛路转债,规模小于一亿: 52978300.0,2021-07-05,366
123013.XSHE,横河转债,规模小于一亿: 38240300.0,2021-07-05,367
123029.XSHE,英科转债,规模小于一亿: 6330300.0,2021-07-05,368
123058.XSHE,欣旺转债,已公告强赎: 2021-06-16,2021-07-12,0
127023.XSHE,华菱转2,已公告强赎: 2021-06-16,2021-07-12,152
113040.XSHG,星宇转债,已公告强赎: 2021-07-09,2021-07-12,193
113575.XSHG,东时转债,规模小于一亿: 98421000.0,2021-07-12,334
128032.XSHE,双环转债,已公告强赎: 2021-07-01,2021-07-12,335
123030.XSHE,九洲转债,规模小于一亿: 96602000.0,2021-07-12,342
113509.XSHG,新泉转债,规模小于一亿: 77782008.75,2021-07-12,343
123034.XSHE,通光转债,规模小于一亿: 77971300.0,2021-07-12,345
123046.XSHE,天铁转债,规模小于一亿: 62216500.0,2021-07-12,348
128030.XSHE,天康转债,规模小于一亿: 88829900.0,2021-07-12,351
123018.XSHE,溢利转债,规模小于一亿: 54296200.0,2021-07-12,356
123031.XSHE,晶瑞转债,规模小于一亿: 53379300.0,2021-07-12,361
113580.XSHG,康隆转债,规模小于一亿: 41121029.44,2021-07-12,362
110044.XSHG,广电转债,规模小于一亿: 70883011.3,2021-07-12,364
128041.XSHE,盛路转债,规模小于一亿: 52978300.0,2021-07-12,367
123013.XSHE,横河转债,规模小于一亿: 38240300.0,2021-07-12,369
123029.XSHE,英科转债,规模小于一亿: 6114400.0,2021-07-12,370
127023.XSHE,华菱转2,已公告强赎: 2021-06-16,2021-07-19,0
113040.XSHG,星宇转债,已公告强赎: 2021-07-09,2021-07-19,118
123104.XSHE,卫宁转债,"无/低成交, 量:0.0, 额:0.0",2021-07-19,243
113611.XSHG,福20转债,已公告强赎: 2021-07-14,2021-07-19,309
128032.XSHE,双环转债,已公告强赎: 2021-07-01,2021-07-19,321
123007.XSHE,道氏转债,已公告强赎: 2021-07-16,2021-07-19,331
113575.XSHG,东时转债,规模小于一亿: 98420003.7,2021-07-19,335
113509.XSHG,新泉转债,规模小于一亿: 77782008.75,2021-07-19,342
123034.XSHE,通光转债,规模小于一亿: 77971300.0,2021-07-19,348
123030.XSHE,九洲转债,规模小于一亿: 96600000.0,2021-07-19,349
123046.XSHE,天铁转债,规模小于一亿: 62216500.0,2021-07-19,352
128030.XSHE,天康转债,规模小于一亿: 88829900.0,2021-07-19,354
123018.XSHE,溢利转债,规模小于一亿: 54292200.0,2021-07-19,356
123031.XSHE,晶瑞转债,规模小于一亿: 53379300.0,2021-07-19,362
113580.XSHG,康隆转债,规模小于一亿: 41121029.44,2021-07-19,363
110044.XSHG,广电转债,规模小于一亿: 70883011.3,2021-07-19,366
128041.XSHE,盛路转债,规模小于一亿: 52978300.0,2021-07-19,368
123013.XSHE,横河转债,规模小于一亿: 38240300.0,2021-07-19,369
123029.XSHE,英科转债,规模小于一亿: 5619800.0,2021-07-19,370
127023.XSHE,华菱转2,已公告强赎: 2021-06-16,2021-07-26,0
113040.XSHG,星宇转债,已公告强赎: 2021-07-09,2021-07-26,99
128032.XSHE,双环转债,规模小于一亿: 39630700.0,2021-07-26,279
123007.XSHE,道氏转债,已公告强赎: 2021-07-16,2021-07-26,320
113611.XSHG,福20转债,已公告强赎: 2021-07-14,2021-07-26,332
113575.XSHG,东时转债,规模小于一亿: 98420003.7,2021-07-26,337
113509.XSHG,新泉转债,规模小于一亿: 77782008.75,2021-07-26,346
123030.XSHE,九洲转债,规模小于一亿: 96563000.0,2021-07-26,348
128030.XSHE,天康转债,规模小于一亿: 88828900.0,2021-07-26,357
123034.XSHE,通光转债,规模小于一亿: 77969300.0,2021-07-26,358
123018.XSHE,溢利转债,规模小于一亿: 54289200.0,2021-07-26,359
123046.XSHE,天铁转债,规模小于一亿: 62208500.0,2021-07-26,360
113580.XSHG,康隆转债,规模小于一亿: 41121029.44,2021-07-26,367
123031.XSHE,晶瑞转债,规模小于一亿: 53365300.0,2021-07-26,368
110044.XSHG,广电转债,规模小于一亿: 70882015.15,2021-07-26,370
128041.XSHE,盛路转债,规模小于一亿: 52978300.0,2021-07-26,372
123013.XSHE,横河转债,规模小于一亿: 38240300.0,2021-07-26,373
123029.XSHE,英科转债,规模小于一亿: 5573800.0,2021-07-26,374
128032.XSHE,双环转债,已公告强赎: 2021-07-01,2021-08-02,0
128064.XSHE,司尔转债,已公告强赎: 2021-07-29,2021-08-02,23
113040.XSHG,星宇转债,已公告强赎: 2021-07-09,2021-08-02,129
123033.XSHE,金力转债,已公告强赎: 2021-07-30,2021-08-02,198
123007.XSHE,道氏转债,规模小于一亿: 88224100.0,2021-08-02,317
123079.XSHE,运达转债,已公告强赎: 2021-07-29,2021-08-02,321
113575.XSHG,东时转债,规模小于一亿: 98420003.7,2021-08-02,331
123066.XSHE,赛意转债,规模小于一亿: 96577400.0,2021-08-02,336
123034.XSHE,通光转债,规模小于一亿: 77920300.0,2021-08-02,344
123030.XSHE,九洲转债,规模小于一亿: 96550900.0,2021-08-02,345
113509.XSHG,新泉转债,规模小于一亿: 77782008.75,2021-08-02,347
128030.XSHE,天康转债,规模小于一亿: 88828900.0,2021-08-02,353
123018.XSHE,溢利转债,规模小于一亿: 54289200.0,2021-08-02,355
123046.XSHE,天铁转债,规模小于一亿: 62208500.0,2021-08-02,356
113580.XSHG,康隆转债,规模小于一亿: 41121029.44,2021-08-02,364
110044.XSHG,广电转债,规模小于一亿: 70880015.98,2021-08-02,368
128041.XSHE,盛路转债,规模小于一亿: 52978300.0,2021-08-02,369
123031.XSHE,晶瑞转债,规模小于一亿: 53365300.0,2021-08-02,370
123013.XSHE,横河转债,规模小于一亿: 38240300.0,2021-08-02,371
123029.XSHE,英科转债,规模小于一亿: 5555800.0,2021-08-02,372
113508.XSHG,新凤转债,已公告强赎: 2021-08-03,2021-08-09,13
128064.XSHE,司尔转债,已公告强赎: 2021-07-29,2021-08-09,25
110077.XSHG,洪城转债,停牌,2021-08-09,73
123033.XSHE,金力转债,已公告强赎: 2021-07-30,2021-08-09,219
128051.XSHE,光华转债,已公告强赎: 2021-08-07,2021-08-09,264
123007.XSHE,道氏转债,规模小于一亿: 68798600.0,2021-08-09,311
123079.XSHE,运达转债,已公告强赎: 2021-07-29,2021-08-09,314
123066.XSHE,赛意转债,规模小于一亿: 76236200.0,2021-08-09,323
113575.XSHG,东时转债,规模小于一亿: 98419007.4,2021-08-09,336
113509.XSHG,新泉转债,规模小于一亿: 77007461.25,2021-08-09,339
123030.XSHE,九洲转债,规模小于一亿: 96549900.0,2021-08-09,340
123034.XSHE,通光转债,规模小于一亿: 77920300.0,2021-08-09,346
123018.XSHE,溢利转债,规模小于一亿: 54289200.0,2021-08-09,352
123046.XSHE,天铁转债,规模小于一亿: 62207500.0,2021-08-09,354
128030.XSHE,天康转债,规模小于一亿: 88828900.0,2021-08-09,357
113580.XSHG,康隆转债,规模小于一亿: 41121029.44,2021-08-09,365
110044.XSHG,广电转债,规模小于一亿: 70880015.98,2021-08-09,366
128041.XSHE,盛路转债,规模小于一亿: 52978300.0,2021-08-09,369
123031.XSHE,晶瑞转债,规模小于一亿: 53355200.0,2021-08-09,370
123013.XSHE,横河转债,规模小于一亿: 38240300.0,2021-08-09,371
